address,balance
0xff9b84447ab2fad78ead48c080bfee9c6479c235,18738861659000000000911
0xfb52f9b1ea8e27e19a50cb85dbfa16e28961363d,18659933138970726665782
0xc8519f29bd818a4f8da7c6b7c50b2a7cbc2131c0,18595570126030000000911
0x861f70cf6fe0ac8e15fad59685c14dfdf5d4f51e,18499350899370000000000
0x8301ae4fc9c624d1d396cbdaa1ed877821d7c511,18454808969962082303799
0xf17aced3c7a8daa29ebb90db8d1b6efd8c364a18,18417954391100285438726
0xd4fb4b1e410695182e48348a154a8d780ee33561,18397789871667792037058
0x1253e96916e007cc6d7837eef5418a4aaba651df,18283694910289827505148
0x0c894f942833ceacd7dd71d7a040f518b338c67d,18279708428900000000000
0x53b36141490c419fa27ecabfeb8be1ecadc82431,18139483318120000000000
0x03eb9a9d211ede0c540f2abe096584809de94e2c,18105976112437236433081
0x2f71d24312e1c667ac1bf308f8fd1e34129ee2e3,18089853061299824251608
0xaae3630edf4ad72bec20f930180cc02a566b8ad9,18061596923460000000000
0x0ae7106b8022a771bf1e81dcdd1eacd9a5814c94,18012544701933940431861
0x2babfc6646731bc0af45b133701913789c73040c,18000000000000000000000
0xe3b11b7a5845727406935e0951ba77901dc4a48b,17999675812935878744000
0xd2404fe20038d7385c1bd185fa06936b33cd5ba0,17953242201810000000911
0xb175e4b5458f125a6e96f0a146f20da656be5e88,17952875978058931846165
0x3d9256ad37128e9f47b34a82e06e981719477c18,17944310473991598000000
0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,17942829308282212762377
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,17811114316573377778101
0x62d4e24482bf605c04a1ff2a0e13c8db21b0aae5,17763972700000000000000
0xa08dc89a82904d1ec42c7f4d5fcfbdd7507e39bb,17748913848427198504872
0x678f52fbc7f61c1b29b7717efb107d480d0de3bc,17748913848427198504872
0x0ccd677659c05d51284b4bfa3bfcfa4a044b9ee2,17748913848427198504872
0xdde01ceb2ded3bc2e86205da3474d1f39266b20b,17748913848427198504872
0xb7e7435db2e0f3ff01dd683609d13a082e71e645,17741204414946990347827
0xea14f40846b429b6bdd013e95ac364fb1f0da051,17741204414946990347827
0x7442041898dc3f8ed76fa4e00a762064c87991c8,17741204414946990347827
0x802ea31c421ec79e8190cb68b699af3e3bc625fe,17722318291660195796044
0x5718cb03b3df8ea509166c469f4eed9fdc44d3ea,17722318291660195796044
0x522321e8a38cd8c6f2509595cc81aae686c55f84,17722318291660195796044
0xd58d3399df3ce4bc1904d8b8f8e3c8414c83db57,17722318291660195796044
0x1d0f3e824d5449cbfa3b1fda543bdeb151ed806d,17691811136838913626000
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,17611657592716743811298
0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2,17575091064323172874319
0xaa124d00298d883d98f5983fa43fc5d7d8b367a2,17527286952580000000000
0xbe776ae2e62ed017fce5c7c9f4125626d4bc5ae9,17502240889939534153911
0xc333e80ef2dec2805f239e3f1e810612d294f771,17420340446642525240409
0xc0b16b40c6079b0a317a2febc062509cdf447f5c,17411089731537043821309
0xa40dfee99e1c85dc97fdc594b16a460717838703,17369721732722337879683
0xacc6ab2c0699ea05bcb780dea74d5e17b289f854,17360952256959960780992
0xdc81b4b18881535ae033d924e6c9719348bdd3b8,17350010000000000000000
0xe1d3a7d8d8168c0cb09ff8489c406b8c84b779f9,17295571506360000000000
0xa8801f5b6f32537ff5290825ec4b60edb5bc4ee1,17267968820000000000000
0xf93f532dc59b2e299f9cfcf978c5419b6dc20334,17224655302536715724990
0x4bea288eea42c4955eb9faad2a9faf4783cbddac,17180094683090000000911
0x97f20e77bbe03faee3279e474bcc78981f6b8677,17127054823237777779188
0xc8c57e4c73c71f72ca0a7e043e5d2d144f98ef13,17120231681040579657555
0x4a798625c037c7fa470571355e73943aef062fae,17012786869868975893467
0x442491497f9ae22ce5a966cd9b85e1cc048847ac,17001000000000000000000
0xf9cd17e1d9b7c6bb227435c2203d1577a8e7f020,17000464858395337125104
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,16950000000000000000000
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,16934181137075477900276
0x71a3ddf2a2614695a4e85e13ba15afb754a72fe9,16900000000000000000000
0x03acb8c8f020cc9be44ef7639c1e909262381d93,16900000000000000000000
0x45e18f9e117f2bcb0efad51ae80fc2b7b6fb8344,16900000000000000000000
0x60f97534c05d432d18def0d9920c03ac4b215e2c,16900000000000000000000
0x81bc4a018472cf6273c18941f6b34e247f313cda,16880198505887000000911
0xeab23c1e3776fad145e2e3dc56bcf739f6e0a393,16852800413774015407673
0x904419cdbbfff16447a74d7ba6c262a77c764cb3,16801351649575176635188
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,16799365736053866385799
0xeae57ce9cc1984f202e15e038b964bb8bdf7229a,16795979574837874470984
0xb4a40a03ab90401525a7418bf443157c866ff8a5,16792361725200040221882
0xd9fb030a5bc34c07708609b1fbcf6c9d001eeb66,16749591176475870000911
0xf5552bc2cdaf997ddb2d08962addeb5c27babf62,16704011886520000000000
0x43c891df56dc60a0136cf0c64a0a205ff3b6bfad,16694306859000000000911
0x014d63f0118576f6ef5a47b53b0f3f9efc5a5dd1,16636169585110000000911
0x7a7a4f807357a4bbe68e1aa806393210c411ccb3,16623685337014131932911
0x02215c9655fa9c14d993dc6d75b06aa863c53ec2,16600000000000000000000
0x4cad7e8d1be7930b51dccd2f9654c78f2e326453,16600000000000000000000
0x4cb5e0034c893f9fbbcc16e660a26a6f7ca4f3ed,16600000000000000000000
0x98c879587733db42b32a8f4eb2db213a28ff3623,16593383865320000000000
0x907c61186ce5b8e9454500e1cbe2142d7e9ad93c,16592605552176031250911
0x06b8ad078becc1b07bfd46af32eff499446801f6,16555437472950000000000
0xb040c766a8073fc341238bd21ca88d42b777b6ea,16544811235620000000911
0xa04d81f5c75cc159a72548caed8bb77192715bc8,16503759931810000000000
0xf364098e03d5c4a646154fc497793cafa5107de9,16495686023340000000911
0xcc8e4606db0983ca93b45c1b1436758eecd2bd37,16494705349470000000000
0xc7cd9d874f93f2409f39a95987b3e3c738313925,16475534165330527033717
0xfd3e8b8b6e4ddfdd25d0a79bc99e7cdbf287199d,16467596874480000000000
0x2e08451b79a01cda253811e45719ceb42640c20d,16404103012657843158000
0xc0d00fc9c291a841e12f2ead1f9bbb7d8f23261d,16403134074370000000000
0x2060a3d40fe510a38cd2861273c5c02262542803,16400000000000000000000
0x92469ed213817dceb000a2454d2e3d9eee7c47e2,16400000000000000000000
0x8e88cb696f99f8b047b0be56a6ce743fc4619f66,16400000000000000000000
0x5b82eec97845749f29514521f5d3a49b2d733276,16388724081610000000000
0xb15fcb3d829d8dca8b96ca3217b7db0e8a8a6c8a,16371229680390000000000
0x7d83ab92956b5c616bf5e897ca24d0940024d763,16346165049204011201800
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,16318623398765316918999
0x1f47433f24eabc1ad16c2b675cecc03ad43297ea,16306867280450000000000
0x1aaae4c7ff3fc9b3b5c007802b4a1229c1ecf41e,16306611720180000000000
0x44e8039cddff2c5ae124d47212999ce32d4e4430,16301979036380000000000
0xc808925bacc99964abe38b52152b73c6c1531d10,16301447569130000000911
0x02465b4b1efc21a8ead4b8e7fd33ac01ba2e224a,16300000000000000000000
0x6121278e5d3be46e93cfa6ab2a35134a7279cc5a,16300000000000000000000
0xb9f1a414cd3e820968fd51840b26cc149a4f24bd,16300000000000000000000
0x63ed6c4aafe066789b1c91afad0dd9917990b79b,16300000000000000000000
0xd9d99bc4a95ceb64f5b9dc709d790dd5c4c7516f,16296476570320000000000
0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,16268543746836386382494
0xeea81c4416d71cef071224611359f6f99a4c4294,16261737683484476958259
0x6887db27b113d72e6158dfd3fe0e69acd7b1fbcf,16253684438879793612000
0xbe3d84dfacaee119ef5685d82c06bfcdee876da2,16226783821373004750000
0xe0ffcd02d93321cd74224250296062532f92147c,16201767959111234757488
0x09ea755f8026604d3f3cc1f99a0eea5c343657d6,16200000000000000000000
0x134ac9752134362c82256981eb1c4dffccd0df2e,16200000000000000000000
0xa81b8a4f5809646e4a8d8d7558bbca0c065fa0c3,16200000000000000000000
0xd6d07c8f0308832551a17d0b6bc049949dd1504a,16200000000000000000000
0xcd2926e14c805d3391bf67223f2b7a2fa48be175,16200000000000000000000
0xf0297345c515d7bce09c7ec29e3454db91e936da,16193218841915012562000
0x1efee223012896fe0c66359d30908efd964cdfac,16160826446600000000000
0x3dc12115d9d30be692a169ae75deada74eeacd69,16153007781986566800000
0xd34ae1d796dd89789acb994c7258eb4a850d45f6,16100688680998250000000
0x3ddedbe48923fbf9e536bf9ffb0747c9cdd39eef,16100001000000000000911
0x33380c6fff5acd2651309629db9a71bf3f20c5ba,16100001000000000000911
0x30511832918d8034a7bee72ef2bfee440ecbbcf6,16100000000000000000911
0xde2affa03d4020a44336685e893d82eb8f59be2e,16094532573739999958000
0x3088c51b1aaa6d647beef74c5e2f7e0df7078e80,16093787843287994728000
0x50d1b550f854b785cedf754114e28d496c8a89c1,16079961483048322254677
0x3ab6a1687c1205cd9da74f079c84deb3369a6124,16055177559000000000911
0x13424ce5cea47d90ef9b80d576dc4571c04345c7,16048367646120000000000
0x0007eab78c7c2cca63d70a3a0e3658d9faf4506f,16047212379732808058000
0xf3f2184fa4f29ff2a1b53ce2b0939871183f135c,16046791198355835258000
0x288a51ea448d4505178410c1fbf768d7f5c1e1cf,16029617023280000000000
0xc40464f629449e5b43a3772d4c0fe929bade8ab9,16029353606427731244000
0xe3f78ef9073e580e92e700323be73e1e9f708b30,16027070727196183808000
0xda50ba5e12c01bbef277bb7261c61c5f56a77c26,16023814159000000000911
0x065ca01cbe3a4c16d291cad834f644344c24cf4e,16000634132505146242911
0x0b7bb342f01bc9888e6a9af4a887cbf4c2dd2caf,16000000000000000000911
0xde9363fa15552ddb89d5d34376c36c0fcf914d35,16000000000000000000911
0xe2bb4c6272d87a7f7e138c8b92a7d0a66fd47bce,16000000000000000000000
0xd7efd7a45b2affaab9dee3713321eeb1e0a9dfbb,16000000000000000000000
0x4b95059fe81b1268648c52976c034b9be117d4d7,15999894113900000000911
0x5b97a1cd49754878630524298296abcad2b4cc2d,15947899000000000000000
0x42917f0799f89366c54f5e7f50cf1bf1046387e8,15947385099040772732000
0x8a091a0ba5521dbb6c017a0461f9ed069d97ad5d,15929908305430284384000
0x28ba2acec9f711fb89a2b16c76ae842891d212c3,15928679875372265878000
0xee141c878a47b9d8e136d03343dfeef02985661a,15900000000000000000000
0x15dc298db4f76b7404a0cf4c62785d0af1297397,15878138920114716181384
0x55a834b42b33b737b1099b488967bf33a835185d,15798114703991764580000
0xc439e34bf68d0bc4e116d8fe1baee89eefbd42d2,15795231513466558514000
0xc5f33b0751cbccd6ea28a31a239b9dab09de8a1b,15783917698260000000000
0x50f40d6fed3bab7cb6c650e795a02ad753f313f5,15779378146244837376000
0xeb3b9f824c8551a58a427aeaaa1044866bb5e28e,15753358393856051213640
0x3e3586b5be868daa72dbec2ebd0d3340466253bb,15734948803000000000911
0x30c1e8a2767ed5589c70fa3647a82e4390b2ef6a,15695940747349816166000
0xc8d56677d41f87ad7c4dc86023edb6c02dc7a29c,15652164528464364200000
0x139057617f9f88c82647e09424bfc0c745782bef,15649554226964667186000
0xd09f4f0c2419dad49e89e64ad377e7b93931192f,15618597655070268770383
0xb48b6674b674a79e8a6d77ed7a273f551221fa97,15611996925896531936000
0xec50949b71aabbd8a883ee12143f3ca9d0688870,15602416157025142624000
0x0a172c6c79c87babca56115a43443ae6c087cc83,15591619740615756752000
0xe693aa3eb806a1d67da66ca42dff61010347d956,15523139380659244234000
0x684bf2573a3fbb92f656787c6ec5b5e7844f29b2,15500000000000000000000
0x74dc5d2f63cde8f6e6800ad886bb586632b84d9e,15491665967236634007953
0xa9dcd7a6e00cff04a91b7509e3a2cdd144ddad77,15479876200000000000000
0xfe7c9c176d4d3ee940af666091a08322329d72fa,15465386759000000000911
0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,15465130156382945928219
0x4745737d43f655a9c70b47a5e552ee2b0850f620,15424543341050568000000
0xeeb4c136d37def3050dc41d0021a82f922e1f7e9,15405298534660058440000
0x540ccbf4e9ba934463984bcb3d28a33b0647f798,15403864522742962484000
0x80505508d1fc8e8c1a12a964c4cd206058d04e5c,15402054756431534090911
0xca2e89110644d61361e188e322115267142ea3e9,15390986404655308000000
0x2e0697ef55ec6727ad0157fb8af5214d14b660f9,15229550250152454220000
0xf9fb1c508ff49f78b60d3a96dea99fa5d7f3a8a6,15211917164508565634418
0x5ecc783cbde2db57604746a259f8709001498e70,15130703666528430374000
0x698ad35fd27e5ea9a57c119c7b1770aca092bbfc,15098290754780000000000
0xd9e11207ac0e44e860557a56556d5d32d1e4abda,15077592774000000000911
0x5daea26517788b1c0ddb0200c6fa6d8248076143,15018599296925404568538
0xc2779771f0536d79a8708f6931abc44b3035e999,15001997294750000000911
0xc92d500dcbe98df16a0906248a031cca80676593,15001000000000000000000
0xaa499f3416f92424ce0dbfc4123b62a5481627bc,15001000000000000000000
0xf476a4c7ae500414c3909cedf56ed63104902176,15001000000000000000000
0x46e9b06d8e683e28a9b1ca7ced0afe3a4f7f0b29,15000633208712932686136
0xa19964d5f49488eb6cb4a5381826f3da58c281b1,15000100000007777778688
0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,15000080286356874701000
0xa4517e7d5cb46be3266fde747661e0b7b3fb0644,15000000000000000000000
0x7588c8bb3d823fe031a52ffcf460ce3cbb45060e,15000000000000000000000
0xf77d5d0b9f8e0234bfd7dbf1958382ddcbe2bb0a,15000000000000000000000
0x8704cabee34a8a77cf47471693b9b71fdb7a071e,15000000000000000000000
0x6cdc2339e81337d210cb29b8920aa1529ce11b61,14999997878160000000000
0xd18662f728643f4f81d036a245e01c53aca2c77b,14999997061894371462550
0xf0da4993242b5dccd9912f62410aa18920b1024a,14959920365124256919000
0x41f546d659dee7a37186ffc86bc918e8dd1d3c51,14944834659000000000911
0x362319ca486b30551df8d9f4bb763ed179c74b39,14941773516397111856000
0xe7948d408cb475ecb1a09999ee227a69eed1f566,14940493944654051001001
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,14922211503857077172269
0x575c493af071e84e9c383573158f3f53740fa900,14900000000000000000000
0xa86e3d1c80a750a310b484fb9bdc470753a7506f,14891861331894567388762
0x764c64b2a09b09acb100b80d8c505aa6a0302ef2,14789561668837866282035
0x8fefb2ac91c4184b79cac44095ded9cee81d56c4,14765954998708101018000
0x52fcc78e93ebb66b3e4f6c1583e104eecd122e5a,14751971303199929952000
0x782b904630d9a019f3659d2c03ff695d3197cf4c,14724990000011093238000
0xd093f2ee92cf32b4d3ebefd965447415074dd6c8,14715469112984111090000
0x5fa6b733123b49454f30873dcc099e14db6e19c6,14700017042658973916000
0x4fa0d17790939c67f8e8e31146cdc0d9f031f955,14656668504508764554000
0x8f0172b948b0d6700f35ab27a22906fa2e672071,14653859247786302246132
0x1d2b46923841b15697e7a24994e504bbe5e42511,14540027316099025973000
0xe5928c550b8d5b196db62687bef741ed627907fc,14539144766312391857722
0x23ea10cc1e6ebdb499d24e45369a35f43627062f,14525896629700351629278
0x3229149012a035ef51d724e0343eb31ce3e4bb7d,14523834684382721001273
0x06051f7af88694201f74c71c4e25f7f4e35a9779,14475719636215000000911
0x3ac33007a231851aadce52291fd4858e11a10ca3,14455972000000000000911
0x8ff9c1e5b2b117267c41e1f4e3f75e7176c436c3,14424912833346741829828
0xe1024372e8335fc3601eb6996cf3dae92edbb904,14400000000000000000000
0x6333a7192ca0ddbacea55f586092a8a75ab4f2fb,14400000000000000000000
0x816d8cec003b00aa87a10d40edaacade27619ae3,14400000000000000000000
0x6b924a4793a5ef88bd6d124839a3f47b532e586f,14375434990305541012057
0x6817cb23429c251155f55241fc984654f23b0067,14327995200000000000000
0x099206266a54d4d7a41fb5eb5b687ebf7ac153b6,14312925409040000000000
0x9714d236493797eea2941988700cf710812a7b3f,14308819349372213241450
0x0778e57eda067231489382e83b968f86880fd1db,14300000000000000000000
0xc0ce047837d421bc026d0f43764aad659e27336c,14300000000000000000000
0xb8da92df100b290359a2ddf3627d5d1ecdc978b1,14251285000000000000000
0x11d1dfeb422f9d482baf02f3d72a12ec2b82d373,14227648710000000000000
0x187e3534f461d7c59a7d6899a983a5305b48f93f,14201191463263816780033
0xf9706224f8b7275ee159866c35f26e1f43682e20,14102677547764529986413
0x6890a72965d9c54316a0f345d736f28849328024,14054872700000000000911
0x7d6149ad9a573a6e2ca6ebf7d4897c1b766841b4,14045594960513090556406
0x86a68905cd1504057b00eebe41e94c1b04ee589e,14001495569000000000911
0x55ea49d62656959d37f5f42c736bec2dedb2747b,14000981422900000000913
0x5fd8c3245ce27d3bf9af05c2106d622163793c83,14000798427007777778688
0xba3f8cf3c14f6cc07de9364462076fce6a234e36,14000579623802390853816
0x494256e99b0f9cd6e5ebca3899863252900165c8,14000000000000000000911
0x21a6db6527467bc6dad54bc16e9fe2953b6794ed,14000000000000000000911
0x40ea5044b204b23076b1a5803bf1d30c0f88871a,14000000000000000000911
0x113612bc3ba0ee4898b49dd20233905f2f458f62,14000000000000000000911
0x403ac35aa7b628757e200f45bdad1a55fc32839d,13999993710000000000000
0xffc19fe32623c6aeccdbae37f631589a45196385,13982236810371755037697
0x0bb90552ec6c158cc99e11bb79bba413c296f9bd,13913098845000000000000
0x4597306b1ccfa70af7c2b479c3d7c6246566d5f7,13908087088640000000000
0xabbabf9b0216b163f8a51806df8ecc8c4765289e,13893420000000000000000
0x07445065963c2d563cd70ddf2aa49fc771e59a98,13886973843919506222782
0x37ceb4ba093d40234c6fb312d9791b67c04ef49a,13834353862106063398035
0x3136ed252d6ec340c7d2fb1285c15add1fd4e0fa,13823647283452002870870
0x0adf1f3dfa6e9c2136f0d3b46da357c72ddb5747,13797415559000000000000
0x7b7799200c6156a395d8d278b3d3dade6ff5b4fd,13775548240680000000911
0x88d25610f79450993e57e56f5ea69ed030adfd9f,13737284559000000000000
0x3a6a91869e9eab0ac9daa2a1c2f1e829d59e616c,13723975780919358577260
0xb8901acb165ed027e32754e0ffe830802919727f,13700760454154958459164
0x178efbe74151fe2e05b1a5b9e93db2f7e53a7010,13691098950000000000000
0xbd02c51150a4ab6ce97b9de2025644594f3e75b8,13672216454169873144363
0x891404dd46a473584f5510d5ecbfd8d83794428f,13638142286830953087379
0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9,13633785836929851236634
0xbd4ff455f38ca5cf35719652ad2c5f4e8814e389,13632962559000000000911
0x7cc549cdef7248c11a84d718fd25eafb57d8d614,13613226972455770595121
0xa524581aaf227cda7d2195d6d636d1a2caaa8ac3,13607967236434266769000
0xd3171f648d8972c6cdf364446fd100f863e9e6d6,13604148101400000000000
0x64a9305ee172b61e4ed60cc293b818c47f773498,13600000000000000000000
0xee5b5b923ffce93a870b3104b7ca09c3db80047a,13568238536650468872567
0x5dbbc591e4fa5d9c40d23a1f6eb507b7f1e47e4c,13549485700730000000911
0x327f4a8fa6d3aa4d85b487cae8490d169b7db476,13533488733600000000911
0x028ad651f143158581fccb9793b08a58246da693,13491136306040000000000
0xa951a1bcbbd1bee2cc35cfd96dcf9d101e630c40,13480968741821777777777
0xfff4fb977fc2f15e7c29527a9f398d6e287d3e03,13468503514786847488000
0xb8d3de33ba511a80542b2cd0a9b3a97c9bfc6371,13448986567000000000000
0x7dd9737a63b7dc02a7719d8b85efba52942f35e4,13400000000000000000000
0x94d0bd72996fd58a1c68454a4a45c95f30075b7f,13398434953050000000000
0x081082ad5354d273dcdd340b19a5f4b0dbfa305c,13347603236387500000000
0x0aca67fa70b142a3b9bf2ed89a81b40ff85dacdc,13313690993801511623580
0x31a47094c6325d357c7331c621d6768ba041916e,13300483736684924922440
0x4231347c9a926119d7cf8c745c613e2167891355,13250145058451550000911
0xabf338dac393636f0e1b714a96f1e0fab7cae911,13236610633070000000000
0x8ee6f6645d8b98e0a5fdd425b5ee7f57af81cd64,13229327940870000000000
0xa6d7cd3c852d808929a70f13f7a4fff1903054f6,13202020000000000000000
0x0f867d16277a1813fa626a1bfbb2d9c2d3a3de1d,13201835243660000000000
0x0fb56ccf5b1da84f03090a81f54c1d0f26e568a8,13182833790480000000000
0xd39988dd92ffd85b9ee2b6d05148140b0b9cdee6,13181529689619987030404
0x4494e64c445533f2ff61c0d74e7a1e43069f19d1,13178308107804393512594
0x6897a3aefb9383605809111fbffd702c91910f12,13146965707350510357702
0xcd08bedee338bf69f38ef49ba64d88043a2d1953,13108955960112048958000
0x04e5a3d5098f775077f051f17815b4e4a3e8fc99,13104995600000000000911
0x0e2cb0efb2c4f3205c9a49821a75eed5d3a6b536,13104994521320000000911
0x07a2e3fa4a6c501fca3b65416d7d13ac77c30846,13069909122329999000911
0x087d2c24c0225b286e5aac0e94aefba0af3b44dc,13000498721480000001915
0x6a164122d5cf7c840d26e829b46dcc4ed6c0ae48,13000467258844676060212
0x4c9fe9f5f4eb11f17d93424dbac66439776f3fab,12983234945880000000000
0xd07ed350fa581314aaf29422185ddf113088ed95,12959853836545238411585
0x6d96904232916ca216832d5b10916cb8384d3773,12911002038420000000000
0x38f88754ef3d60a528bdb187795f6cb91ada7716,12885997559000000000911
0x416299aade6443e6f6e8ab67126e65a7f606eef5,12883913479674961554274
0xdee3fdb72031b3d32797c6a8cb14622723195c41,12881549842330000000000
0x8bf6fd55845d30c4a5befe7e0ac046005e29a3ce,12867000000000000000000
0x8d501afb7dd7dada424b8c1f331b5909e44a043f,12777061223890000000000
0xa3c52796f5b3eeb84a1a4540c4b0a9310f8020d4,12746799559000000000911
0x83fa101104fe8be5caf3a03e66f1641f5e9d3df2,12739989856999901006000
0x7e016b7560e3b03297116e44846e15eb17e3e978,12715000000000000000000
0x5d38b4e4783e34e2301a2a36c39a03c45798c4dd,12700856094648139010229
0x19d675bbb76946785249a3ad8a805260e9420cb8,12675629998406554377290
0x6d3fd91f0810923680014fb755afe25f71d36d6a,12660848809627050000000
0x46340b20830761efd32832a74d7169b29feb9758,12605231340378276033294
0x0842b50fcbe9f8515351ef9c0e47c9a3a30fd3ef,12576316380907777850368
0x000000000000000000000000000000000000dead,12557014727313957670940
0xae5fe747924014ffb0275eea83e352c6278d5b92,12501957351831660259000
0xeb001fb307e9b85a9f2d36163035d154edf57db5,12501785000000000000911
0x7f1cb0fb25bb15334b6a8dae71d0cec7643df70f,12500888591196111700911
0x0c295c085cae9c6278df49477d29f71d78c5490d,12500835531208470495376
0x697e3972fc5e51ce91313e159ce19ebffa87dd75,12500344080950000000000
0x9dca64c99cb71ab2efde929bd732df930b4e81a7,12500000000000000000000
0x1775642e42576c68a8919e4e35c05caf8c94adee,12500000000000000000000
0xd49df8e16abcac8846a7e23431320ebebd80fe0a,12499982108000000000000
0x0a65aeba44441f953f6011d29e638ef52c2b2487,12493522362780978981284
0xe8a4249cfb04f79007c9c26ba2e004383b61061e,12490529817752700179000
0x44e1eaa71b565bed26fff68adcae17d5b5daaa96,12481588666860000000000
0xe4021ce8204fb271c09652f1842fcc5add47a9cb,12400000000000000000000
0x3e639a3240aa81ae91b8edb391c66745ccd89573,12400000000000000000000
0x8ded4b4ab7e4eb79ee929d955bd4652500bac64e,12400000000000000000000
0xb68b631e3d734a58bf3a8fce36886664c7dc99ab,12400000000000000000000
0x430e4cdd77b8124b82188ebac0359f5577aab4e9,12400000000000000000000
0xeed94941e5b6d503ab6e5d43b9599babae798801,12400000000000000000000
0xf3c966a09c119ddb5389bb0a2671236c1823a363,12394756041790000000000
0xe9243a9dbc0466987977bb921137057cec5838d7,12354542579461470805230
0x88ee87f40c77ea2ca43294b4f65dc4391223b1d8,12342668343696924112000
0xf974168f4024b1dc0b5bcf41d7be86c56948bbbd,12342617118320759935822
0xc2906c3c14d89bdd7bfc22a3f6c1f375664aaaab,12341714143877984120371
0x7273dd8d6a98daf466f20d294e75d05f141ba8c9,12329227548300000000000
0x1f1f5d762dd1cf3d52e60718ea3a990e102aa24b,12317838261605314802133
0x85270ba7bc7a3bfba20b493be6b539ffc58bf3fb,12316000000000000000000
0x692fd667d7c7d38b99397f344d31fa6182f58bdf,12300000000000000000000
0x8e26a0d4d724cc77c0a988c375b5cebc0ff5ae62,12300000000000000000000
0xb15ef72f94174c978cbb03e6a1642c6d583b0105,12300000000000000000000
0xf9ce8350d3a3e132e9fd75660fd1f01541d31289,12300000000000000000000
0xdd460bfc5274243d92fea89d19e3f1afe1476c25,12300000000000000000000
0x720d7ddbde53962a97f072d069ec11abbf842b12,12300000000000000000000
0xf8d1e3f35820c6bf262592dfaae5dbea24ca404a,12299980734600000000000
0x96dd0d4e10b1e8fae64771ec14793f716b12e889,12299980734600000000000
0x0cd76cd43992c665fdc2d8ac91b935ca3165e782,12284336450090000000000
0x8453584a31246b9a7776bf181544d180e05a210c,12272791412277126173911
0xde6829af5e76d00f3a08f8d02e34baa6b16a8bf6,12235000000000000000911
0xcfbe3d32e3d8b94001b90a39be9e49cbdffa83f8,12229811559000000000911
0xf5c9f957705bea56a7e806943f98f7777b995826,12216075838540000000000
0x012746ee19ad1d0a1648ff1b00d43273877a0ab8,12200000000000000000000
0x2b892d1a18a1881bec419f5478fe8c565ab50928,12200000000000000000000
0xbb10b35480edaa5dd648253f584f15f1185b6c76,12200000000000000000000
0xd32c52849ad7241306546113b2073310ad42322e,12195377170940000000000